incident_id,timestamp,area,lat,lng,hour,day_of_week,incident_type,severity,weapon_involved,reported_to_police,source
INC-0650,2026-02-02 20:02:00,Malir,24.898296,67.2308,20,Monday,mugging,LOW,no,no,community_report
INC-1773,2026-02-02 20:43:00,Soldier Bazaar,24.886351,67.025618,20,Monday,phone_snatching,MEDIUM,no,no,community_report
INC-0988,2026-02-03 23:08:00,North Nazimabad,24.952219,67.057922,23,Tuesday,phone_snatching,MEDIUM,no,yes,community_report
INC-1829,2026-02-04 09:53:00,Malir Cantonment,24.875499,67.202344,9,Wednesday,vehicle_theft,LOW,no,yes,community_report
INC-1345,2026-02-04 10:58:00,FB Area,24.957827,67.102734,10,Wednesday,signal_robbery,MEDIUM,yes,no,community_report
INC-0589,2026-02-04 22:52:00,SITE Industrial Area,24.929082,67.000964,22,Wednesday,robbery,LOW,no,yes,community_report
INC-1168,2026-02-04 23:35:00,Superhighway,24.981462,67.147568,23,Wednesday,robbery,LOW,yes,yes,community_report
INC-0024,2026-02-05 19:14:00,Lyari,24.874133,67.012438,19,Thursday,robbery,MEDIUM,no,no,community_report
INC-1228,2026-02-05 19:19:00,Garden West,24.876323,67.019943,19,Thursday,phone_snatching,HIGH,no,no,community_report
INC-1215,2026-02-05 19:36:00,Garden West,24.877262,67.017432,19,Thursday,phone_snatching,MEDIUM,no,yes,community_report
INC-0815,2026-02-05 20:17:00,Teen Talwar,24.830092,67.03439,20,Thursday,phone_snatching,MEDIUM,no,no,community_report
INC-1024,2026-02-05 23:08:00,Gulshan-e-Iqbal,24.927559,67.134219,23,Thursday,mugging,HIGH,no,no,community_report
INC-1165,2026-02-06 01:21:00,Superhighway,24.978211,67.152208,1,Friday,vehicle_theft,MEDIUM,no,yes,community_report
INC-1567,2026-02-06 18:17:00,DHA Phase 5,24.811036,67.088165,18,Friday,mugging,LOW,no,no,community_report
INC-0877,2026-02-06 19:01:00,Hassan Square,24.900448,67.070549,19,Friday,signal_robbery,HIGH,yes,yes,community_report
INC-1004,2026-02-06 20:12:00,Gulshan-e-Iqbal,24.93235,67.137431,20,Friday,signal_robbery,LOW,yes,no,community_report
INC-1700,2026-02-06 20:43:00,Nagan Chowrangi,24.941817,67.082818,20,Friday,signal_robbery,LOW,no,no,community_report
INC-1697,2026-02-06 20:47:00,Nagan Chowrangi,24.942404,67.082199,20,Friday,signal_robbery,HIGH,no,yes,community_report
INC-0891,2026-02-06 21:16:00,Hassan Square,24.898976,67.075098,21,Friday,signal_robbery,MEDIUM,no,yes,community_report
INC-1143,2026-02-07 18:44:00,Superhighway,24.981749,67.148821,18,Saturday,robbery,MEDIUM,yes,yes,community_report
INC-0986,2026-02-07 22:25:00,North Nazimabad,24.952493,67.057437,22,Saturday,phone_snatching,HIGH,no,no,community_report
INC-0171,2026-02-08 21:33:00,Orangi Town,24.965039,67.018207,21,Sunday,robbery,MEDIUM,no,no,community_report
INC-0541,2026-02-09 21:33:00,Korangi,24.825067,67.137333,21,Monday,mugging,HIGH,no,no,community_report
INC-0917,2026-02-09 22:54:00,Hassan Square,24.899409,67.073145,22,Monday,phone_snatching,HIGH,no,no,community_report
INC-1486,2026-02-10 00:08:00,Clifton,24.823716,67.032195,0,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-1173,2026-02-10 01:59:00,Superhighway,24.977701,67.150382,1,Tuesday,robbery,LOW,yes,no,community_report
INC-0987,2026-02-10 08:41:00,North Nazimabad,24.950266,67.052166,8,Tuesday,mugging,MEDIUM,no,no,community_report
INC-1675,2026-02-10 12:10:00,Guru Mandir,24.86775,67.018921,12,Tuesday,mugging,MEDIUM,no,no,community_report
INC-0158,2026-02-10 18:29:00,Orangi Town,24.964689,67.020373,18,Tuesday,phone_snatching,MEDIUM,no,yes,community_report
INC-0998,2026-02-10 21:11:00,Gulshan-e-Iqbal,24.932257,67.132567,21,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-0688,2026-02-11 21:39:00,Malir,24.895998,67.229918,21,Wednesday,phone_snatching,HIGH,no,no,community_report
INC-1606,2026-02-11 23:05:00,Zamzama,24.829076,67.075917,23,Wednesday,phone_snatching,LOW,no,no,community_report
INC-1189,2026-02-12 01:30:00,Superhighway,24.978802,67.148072,1,Thursday,robbery,LOW,yes,no,community_report
INC-0542,2026-02-12 22:24:00,Korangi,24.82464,67.141068,22,Thursday,mugging,MEDIUM,no,no,community_report
INC-0890,2026-02-12 22:26:00,Hassan Square,24.899989,67.070742,22,Thursday,signal_robbery,MEDIUM,yes,no,community_report
INC-1214,2026-02-12 23:43:00,Garden West,24.875514,67.021722,23,Thursday,mugging,MEDIUM,no,no,community_report
INC-0191,2026-02-13 18:25:00,Orangi Town,24.962401,67.018611,18,Friday,phone_snatching,MEDIUM,no,no,community_report
INC-1043,2026-02-13 20:13:00,Gulshan-e-Iqbal,24.929547,67.136596,20,Friday,phone_snatching,MEDIUM,no,yes,community_report
INC-1749,2026-02-13 21:45:00,Nagan Chowrangi,24.943509,67.083562,21,Friday,signal_robbery,MEDIUM,no,yes,community_report
INC-0186,2026-02-13 22:20:00,Orangi Town,24.965344,67.021873,22,Friday,phone_snatching,HIGH,no,yes,community_report
INC-1105,2026-02-14 21:47:00,Sohrab Goth,24.954467,67.080089,21,Saturday,vehicle_theft,HIGH,no,no,community_report
INC-0018,2026-02-15 20:52:00,Lyari,24.869805,67.014297,20,Sunday,robbery,MEDIUM,yes,no,community_report
INC-0669,2026-02-16 21:29:00,Malir,24.898854,67.228749,21,Monday,mugging,LOW,no,no,community_report
INC-1518,2026-02-17 01:16:00,DHA Phase 1,24.807551,67.059794,1,Tuesday,vehicle_theft,MEDIUM,no,no,community_report
INC-1319,2026-02-17 21:00:00,FB Area,24.952963,67.103282,21,Tuesday,signal_robbery,LOW,no,no,community_report
INC-1504,2026-02-17 22:43:00,Clifton,24.819459,67.033471,22,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-0459,2026-02-18 01:47:00,Landhi,24.848714,67.359259,1,Wednesday,vehicle_theft,HIGH,no,no,community_report
INC-0019,2026-02-18 23:59:00,Lyari,24.875066,67.01268,23,Wednesday,robbery,MEDIUM,yes,no,community_report
INC-1475,2026-02-19 11:50:00,Clifton,24.819904,67.033983,11,Thursday,phone_snatching,LOW,no,no,community_report
INC-0662,2026-02-19 12:24:00,Malir,24.89686,67.231152,12,Thursday,mugging,HIGH,no,yes,community_report
INC-0097,2026-02-19 22:52:00,Lyari,24.875051,67.011324,22,Thursday,robbery,MEDIUM,no,yes,community_report
INC-1382,2026-02-19 22:55:00,Gulistan-e-Jauhar,24.908828,67.218901,22,Thursday,ride_hailing_incident,HIGH,no,yes,community_report
INC-1512,2026-02-20 09:32:00,Clifton,24.819843,67.03651,9,Friday,phone_snatching,LOW,no,no,community_report
INC-0250,2026-02-20 09:53:00,Keamari,24.847375,66.987556,9,Friday,mugging,HIGH,no,no,community_report
INC-0020,2026-02-20 20:03:00,Lyari,24.87476,67.013862,20,Friday,phone_snatching,HIGH,no,yes,community_report
INC-1175,2026-02-20 22:11:00,Superhighway,24.97873,67.147877,22,Friday,vehicle_theft,MEDIUM,no,yes,community_report
INC-1760,2026-02-20 22:27:00,Soldier Bazaar,24.886614,67.026942,22,Friday,phone_snatching,HIGH,no,yes,community_report
INC-0325,2026-02-21 20:46:00,Baloch Colony,24.86178,67.077184,20,Saturday,signal_robbery,HIGH,yes,no,community_report
INC-0057,2026-02-21 21:14:00,Lyari,24.875092,67.01467,21,Saturday,mugging,HIGH,no,no,community_report
INC-1405,2026-02-21 22:24:00,Gulistan-e-Jauhar,24.909027,67.222159,22,Saturday,mugging,HIGH,no,no,community_report
INC-0530,2026-02-22 21:18:00,Korangi,24.82336,67.142009,21,Sunday,robbery,HIGH,yes,no,community_report
INC-1353,2026-02-22 22:57:00,FB Area,24.955794,67.107811,22,Sunday,signal_robbery,HIGH,yes,yes,community_report
INC-1135,2026-02-22 23:22:00,Superhighway,24.977007,67.149066,23,Sunday,robbery,MEDIUM,no,no,community_report
INC-1039,2026-02-22 23:35:00,Gulshan-e-Iqbal,24.929286,67.137698,23,Sunday,phone_snatching,LOW,no,yes,community_report
INC-1006,2026-02-23 21:18:00,Gulshan-e-Iqbal,24.929508,67.135969,21,Monday,signal_robbery,LOW,no,no,community_report
INC-0691,2026-02-24 19:50:00,Malir,24.893508,67.230864,19,Tuesday,phone_snatching,HIGH,no,yes,community_report
INC-1116,2026-02-24 21:14:00,Sohrab Goth,24.955042,67.076303,21,Tuesday,robbery,MEDIUM,yes,no,community_report
INC-0641,2026-02-24 21:17:00,Malir,24.897441,67.227681,21,Tuesday,mugging,MEDIUM,no,no,community_report
INC-1400,2026-02-24 21:17:00,Gulistan-e-Jauhar,24.910538,67.220288,21,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-0249,2026-02-24 22:55:00,Keamari,24.84284,66.988684,22,Tuesday,mugging,HIGH,no,no,community_report
INC-1728,2026-02-25 21:53:00,Nagan Chowrangi,24.940558,67.084958,21,Wednesday,signal_robbery,HIGH,yes,no,community_report
INC-0301,2026-02-25 22:38:00,Baloch Colony,24.866691,67.076432,22,Wednesday,signal_robbery,HIGH,yes,yes,community_report
INC-1631,2026-02-26 10:15:00,Guru Mandir,24.870258,67.016734,10,Thursday,robbery,MEDIUM,no,yes,community_report
INC-0676,2026-02-26 14:39:00,Malir,24.894199,67.232333,14,Thursday,phone_snatching,MEDIUM,no,yes,community_report
INC-0713,2026-02-26 17:32:00,Saddar,24.861209,67.026332,17,Thursday,phone_snatching,MEDIUM,no,yes,community_report
INC-0269,2026-02-26 22:45:00,Keamari,24.846166,66.990517,22,Thursday,robbery,HIGH,no,yes,community_report
INC-0683,2026-02-27 20:09:00,Malir,24.897074,67.230919,20,Friday,mugging,HIGH,no,yes,community_report
INC-1015,2026-02-27 22:13:00,Gulshan-e-Iqbal,24.932267,67.132676,22,Friday,signal_robbery,LOW,no,no,community_report
INC-0274,2026-02-28 13:24:00,Baloch Colony,24.864635,67.072543,13,Saturday,signal_robbery,HIGH,yes,yes,community_report
INC-1221,2026-02-28 17:33:00,Garden West,24.880395,67.018315,17,Saturday,robbery,MEDIUM,yes,yes,community_report
INC-1886,2026-02-28 21:33:00,Model Colony,24.879188,67.15059,21,Saturday,phone_snatching,LOW,no,no,community_report
INC-1524,2026-03-01 00:27:00,DHA Phase 1,24.804405,67.058057,0,Sunday,vehicle_theft,MEDIUM,no,no,community_report
INC-1208,2026-03-01 15:33:00,Garden West,24.876991,67.021795,15,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-0774,2026-03-01 19:16:00,Saddar,24.861755,67.027751,19,Sunday,pickpocketing,MEDIUM,no,no,community_report
INC-1344,2026-03-01 21:47:00,FB Area,24.955453,67.105955,21,Sunday,signal_robbery,HIGH,no,yes,community_report
INC-1385,2026-03-01 22:03:00,Gulistan-e-Jauhar,24.910413,67.219075,22,Sunday,phone_snatching,MEDIUM,no,yes,community_report
INC-0463,2026-03-02 00:15:00,Landhi,24.84728,67.359775,0,Monday,mugging,MEDIUM,no,no,community_report
INC-0983,2026-03-02 12:03:00,North Nazimabad,24.948745,67.053758,12,Monday,mugging,MEDIUM,no,no,community_report
INC-0772,2026-03-02 19:15:00,Saddar,24.861165,67.030698,19,Monday,phone_snatching,LOW,no,no,community_report
INC-1721,2026-03-02 20:58:00,Nagan Chowrangi,24.944165,67.08564,20,Monday,signal_robbery,MEDIUM,yes,no,community_report
INC-0849,2026-03-02 21:13:00,Teen Talwar,24.826914,67.03184,21,Monday,mugging,HIGH,no,no,community_report
INC-0352,2026-03-02 21:44:00,Liaquatabad,24.905078,67.034041,21,Monday,robbery,MEDIUM,yes,no,community_report
INC-0065,2026-03-03 01:48:00,Lyari,24.871624,67.011442,1,Tuesday,robbery,LOW,yes,yes,community_report
INC-0886,2026-03-03 19:44:00,Hassan Square,24.897863,67.070031,19,Tuesday,signal_robbery,LOW,no,no,community_report
INC-1276,2026-03-03 19:50:00,Nazimabad,24.917173,67.033179,19,Tuesday,mugging,MEDIUM,no,no,community_report
INC-0923,2026-03-03 20:19:00,Hassan Square,24.897322,67.074688,20,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-1251,2026-03-03 20:30:00,Garden West,24.877888,67.022361,20,Tuesday,mugging,HIGH,no,no,community_report
INC-0323,2026-03-03 22:15:00,Baloch Colony,24.863036,67.072135,22,Tuesday,signal_robbery,MEDIUM,no,no,community_report
INC-1598,2026-03-03 23:15:00,Zamzama,24.828107,67.074026,23,Tuesday,mugging,LOW,no,no,community_report
INC-0121,2026-03-04 19:56:00,Orangi Town,24.963241,67.017264,19,Wednesday,phone_snatching,HIGH,no,yes,community_report
INC-1001,2026-03-04 20:14:00,Gulshan-e-Iqbal,24.931793,67.134204,20,Wednesday,signal_robbery,MEDIUM,yes,no,community_report
INC-1642,2026-03-04 21:37:00,Guru Mandir,24.865753,67.01725,21,Wednesday,mugging,LOW,no,yes,community_report
INC-0015,2026-03-05 00:55:00,Lyari,24.874582,67.012566,0,Thursday,robbery,HIGH,yes,yes,community_report
INC-0457,2026-03-05 22:44:00,Landhi,24.850544,67.357562,22,Thursday,mugging,HIGH,no,yes,community_report
INC-0840,2026-03-06 14:13:00,Teen Talwar,24.831478,67.034444,14,Friday,mugging,HIGH,no,no,community_report
INC-1904,2026-03-06 20:55:00,Model Colony,24.879025,67.148041,20,Friday,mugging,MEDIUM,no,no,community_report
INC-0726,2026-03-07 18:19:00,Saddar,24.863235,67.02523,18,Saturday,phone_snatching,HIGH,no,yes,community_report
INC-1716,2026-03-07 21:01:00,Nagan Chowrangi,24.942298,67.082214,21,Saturday,signal_robbery,HIGH,no,no,community_report
INC-0976,2026-03-07 21:31:00,North Nazimabad,24.948987,67.054828,21,Saturday,phone_snatching,MEDIUM,no,yes,community_report
INC-0289,2026-03-08 08:56:00,Baloch Colony,24.861285,67.076062,8,Sunday,signal_robbery,HIGH,yes,no,community_report
INC-1810,2026-03-08 15:17:00,Soldier Bazaar,24.887445,67.026979,15,Sunday,mugging,MEDIUM,no,no,community_report
INC-1359,2026-03-08 23:16:00,FB Area,24.954678,67.103952,23,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-1127,2026-03-09 01:30:00,Superhighway,24.98026,67.152958,1,Monday,robbery,MEDIUM,yes,no,community_report
INC-1884,2026-03-09 09:59:00,Model Colony,24.879088,67.149799,9,Monday,mugging,LOW,no,yes,community_report
INC-1432,2026-03-09 21:49:00,Gulistan-e-Jauhar,24.912598,67.221451,21,Monday,ride_hailing_incident,MEDIUM,no,yes,community_report
INC-0491,2026-03-09 22:49:00,Landhi,24.848634,67.361063,22,Monday,robbery,MEDIUM,yes,no,community_report
INC-1081,2026-03-10 13:33:00,Sohrab Goth,24.958832,67.076491,13,Tuesday,mugging,HIGH,no,no,community_report
INC-0825,2026-03-10 20:03:00,Teen Talwar,24.829042,67.035386,20,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-0834,2026-03-10 20:14:00,Teen Talwar,24.83092,67.033588,20,Tuesday,phone_snatching,HIGH,no,yes,community_report
INC-0163,2026-03-10 22:07:00,Orangi Town,24.962838,67.020787,22,Tuesday,phone_snatching,HIGH,no,no,community_report
INC-1627,2026-03-11 19:03:00,Guru Mandir,24.867167,67.015983,19,Wednesday,robbery,MEDIUM,no,yes,community_report
INC-0385,2026-03-11 19:32:00,Liaquatabad,24.906708,67.037821,19,Wednesday,phone_snatching,HIGH,no,no,community_report
INC-1820,2026-03-11 20:01:00,Soldier Bazaar,24.888107,67.030618,20,Wednesday,robbery,MEDIUM,no,yes,community_report
INC-0583,2026-03-11 20:35:00,SITE Industrial Area,24.928605,66.998333,20,Wednesday,robbery,HIGH,yes,no,community_report
INC-0476,2026-03-11 22:19:00,Landhi,24.847768,67.357808,22,Wednesday,mugging,HIGH,no,no,community_report
INC-0563,2026-03-11 22:51:00,Korangi,24.823663,67.140346,22,Wednesday,mugging,HIGH,no,no,community_report
INC-1645,2026-03-12 16:27:00,Guru Mandir,24.869185,67.015747,16,Thursday,phone_snatching,LOW,no,no,community_report
INC-0513,2026-03-12 21:25:00,Korangi,24.822743,67.140652,21,Thursday,mugging,MEDIUM,no,no,community_report
INC-1580,2026-03-12 22:36:00,Zamzama,24.82649,67.07454,22,Thursday,phone_snatching,MEDIUM,no,no,community_report
INC-1108,2026-03-12 23:55:00,Sohrab Goth,24.958655,67.078124,23,Thursday,mugging,HIGH,no,no,community_report
INC-0727,2026-03-13 19:07:00,Saddar,24.861883,67.027463,19,Friday,phone_snatching,MEDIUM,no,yes,community_report
INC-0887,2026-03-13 21:03:00,Hassan Square,24.898914,67.070542,21,Friday,signal_robbery,MEDIUM,yes,no,community_report
INC-1003,2026-03-13 21:19:00,Gulshan-e-Iqbal,24.931551,67.137995,21,Friday,phone_snatching,LOW,no,no,community_report
INC-0633,2026-03-13 21:23:00,SITE Industrial Area,24.92972,67.002628,21,Friday,robbery,MEDIUM,yes,yes,community_report
INC-1059,2026-03-13 21:51:00,Sohrab Goth,24.955699,67.077064,21,Friday,robbery,HIGH,yes,yes,community_report
INC-1000,2026-03-13 22:29:00,Gulshan-e-Iqbal,24.932792,67.134921,22,Friday,phone_snatching,MEDIUM,no,yes,community_report
INC-1106,2026-03-13 23:59:00,Sohrab Goth,24.957017,67.080838,23,Friday,robbery,MEDIUM,no,yes,community_report
INC-0539,2026-03-14 22:21:00,Korangi,24.822259,67.140369,22,Saturday,phone_snatching,HIGH,no,no,community_report
INC-1399,2026-03-14 23:21:00,Gulistan-e-Jauhar,24.912204,67.22003,23,Saturday,phone_snatching,LOW,no,no,community_report
INC-1076,2026-03-15 17:47:00,Sohrab Goth,24.956221,67.079713,17,Sunday,mugging,MEDIUM,no,yes,community_report
INC-0505,2026-03-15 22:10:00,Korangi,24.823406,67.138318,22,Sunday,mugging,HIGH,no,yes,community_report
INC-1816,2026-03-16 18:11:00,Soldier Bazaar,24.889864,67.025792,18,Monday,robbery,HIGH,no,yes,community_report
INC-1791,2026-03-16 18:54:00,Soldier Bazaar,24.884506,67.025435,18,Monday,mugging,LOW,no,yes,community_report
INC-0156,2026-03-16 20:02:00,Orangi Town,24.965904,67.02161,20,Monday,phone_snatching,HIGH,no,no,community_report
INC-0124,2026-03-16 21:07:00,Orangi Town,24.963104,67.020324,21,Monday,phone_snatching,MEDIUM,no,no,community_report
INC-0995,2026-03-16 21:46:00,Gulshan-e-Iqbal,24.928612,67.134948,21,Monday,signal_robbery,MEDIUM,yes,yes,community_report
INC-1494,2026-03-16 23:56:00,Clifton,24.824915,67.033523,23,Monday,phone_snatching,LOW,no,no,community_report
INC-0245,2026-03-17 00:10:00,Keamari,24.84244,66.988716,0,Tuesday,mugging,LOW,no,no,community_report
INC-1840,2026-03-17 00:30:00,Malir Cantonment,24.878086,67.204948,0,Tuesday,mugging,HIGH,no,no,community_report
INC-0153,2026-03-17 19:42:00,Orangi Town,24.963513,67.01786,19,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-1809,2026-03-17 21:48:00,Soldier Bazaar,24.888181,67.02822,21,Tuesday,robbery,HIGH,no,yes,community_report
INC-0360,2026-03-17 22:40:00,Liaquatabad,24.904374,67.032155,22,Tuesday,phone_snatching,MEDIUM,no,yes,community_report
INC-0014,2026-03-18 01:12:00,Lyari,24.870517,67.010882,1,Wednesday,mugging,MEDIUM,no,no,community_report
INC-0090,2026-03-18 22:15:00,Lyari,24.874735,67.013084,22,Wednesday,robbery,HIGH,no,no,community_report
INC-1560,2026-03-18 23:38:00,DHA Phase 5,24.80865,67.09299,23,Wednesday,vehicle_theft,HIGH,no,yes,community_report
INC-0474,2026-03-19 01:26:00,Landhi,24.852931,67.357399,1,Thursday,vehicle_theft,MEDIUM,no,yes,community_report
INC-0880,2026-03-19 19:42:00,Hassan Square,24.900212,67.073568,19,Thursday,signal_robbery,MEDIUM,yes,no,community_report
INC-0139,2026-03-20 19:04:00,Orangi Town,24.962258,67.018641,19,Friday,phone_snatching,HIGH,no,yes,community_report
INC-1050,2026-03-20 21:35:00,Gulshan-e-Iqbal,24.930238,67.134833,21,Friday,signal_robbery,MEDIUM,yes,no,community_report
INC-0919,2026-03-21 20:01:00,Hassan Square,24.897567,67.072492,20,Saturday,phone_snatching,MEDIUM,no,no,community_report
INC-0862,2026-03-22 20:27:00,Hassan Square,24.899134,67.073889,20,Sunday,signal_robbery,HIGH,yes,yes,community_report
INC-1883,2026-03-22 20:43:00,Model Colony,24.884238,67.148843,20,Sunday,mugging,LOW,no,yes,community_report
INC-1610,2026-03-22 22:06:00,Zamzama,24.826071,67.074721,22,Sunday,mugging,MEDIUM,no,no,community_report
INC-0980,2026-03-22 22:17:00,North Nazimabad,24.948949,67.053074,22,Sunday,mugging,LOW,no,no,community_report
INC-0007,2026-03-22 22:45:00,Lyari,24.874567,67.013104,22,Sunday,mugging,HIGH,no,no,community_report
INC-0950,2026-03-22 23:55:00,North Nazimabad,24.952775,67.055582,23,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-1678,2026-03-23 21:00:00,Guru Mandir,24.870755,67.017103,21,Monday,phone_snatching,MEDIUM,no,yes,community_report
INC-1729,2026-03-23 21:33:00,Nagan Chowrangi,24.941527,67.086048,21,Monday,phone_snatching,MEDIUM,no,no,community_report
INC-0634,2026-03-23 22:11:00,SITE Industrial Area,24.928496,66.998553,22,Monday,vehicle_theft,LOW,no,no,community_report
INC-0578,2026-03-23 22:36:00,SITE Industrial Area,24.928593,67.002377,22,Monday,vehicle_theft,MEDIUM,no,no,community_report
INC-1021,2026-03-23 23:04:00,Gulshan-e-Iqbal,24.932642,67.132984,23,Monday,mugging,MEDIUM,no,no,community_report
INC-0823,2026-03-24 10:27:00,Teen Talwar,24.830369,67.035344,10,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-0969,2026-03-24 21:07:00,North Nazimabad,24.947464,67.05435,21,Tuesday,phone_snatching,LOW,no,no,community_report
INC-0571,2026-03-24 22:05:00,Korangi,24.822966,67.138784,22,Tuesday,robbery,HIGH,no,no,community_report
INC-1792,2026-03-24 23:41:00,Soldier Bazaar,24.884839,67.026233,23,Tuesday,phone_snatching,LOW,no,no,community_report
INC-0769,2026-03-25 14:38:00,Saddar,24.863939,67.025185,14,Wednesday,mugging,MEDIUM,no,no,community_report
INC-1162,2026-03-25 23:41:00,Superhighway,24.978005,67.149538,23,Wednesday,vehicle_theft,LOW,no,no,community_report
INC-0444,2026-03-26 16:52:00,Landhi,24.850147,67.360489,16,Thursday,vehicle_theft,MEDIUM,no,yes,community_report
INC-0896,2026-03-26 18:53:00,Hassan Square,24.897245,67.073886,18,Thursday,phone_snatching,MEDIUM,no,no,community_report
INC-1499,2026-03-26 23:35:00,Clifton,24.82107,67.034785,23,Thursday,phone_snatching,MEDIUM,no,yes,community_report
INC-1445,2026-03-27 21:00:00,PECHS,24.874923,67.080592,21,Friday,vehicle_theft,LOW,no,no,community_report
INC-1806,2026-03-27 21:19:00,Soldier Bazaar,24.88968,67.027572,21,Friday,mugging,MEDIUM,no,no,community_report
INC-1506,2026-03-28 17:30:00,Clifton,24.824147,67.034903,17,Saturday,phone_snatching,LOW,no,yes,community_report
INC-0266,2026-03-28 20:49:00,Keamari,24.846709,66.9895,20,Saturday,mugging,MEDIUM,no,no,community_report
INC-0225,2026-03-28 21:55:00,Keamari,24.844026,66.991187,21,Saturday,robbery,MEDIUM,yes,no,community_report
INC-1826,2026-03-28 22:00:00,Malir Cantonment,24.873654,67.206561,22,Saturday,mugging,MEDIUM,no,no,community_report
INC-0240,2026-03-28 22:48:00,Keamari,24.842315,66.989322,22,Saturday,robbery,LOW,yes,no,community_report
INC-0395,2026-03-29 20:13:00,Liaquatabad,24.905648,67.037762,20,Sunday,phone_snatching,MEDIUM,no,yes,community_report
INC-1784,2026-03-29 20:16:00,Soldier Bazaar,24.889711,67.027049,20,Sunday,phone_snatching,HIGH,no,yes,community_report
INC-0456,2026-03-30 01:25:00,Landhi,24.851338,67.358724,1,Monday,vehicle_theft,HIGH,no,no,community_report
INC-0172,2026-03-30 19:38:00,Orangi Town,24.962982,67.021247,19,Monday,phone_snatching,MEDIUM,no,no,community_report
INC-0798,2026-03-30 22:05:00,Teen Talwar,24.829456,67.029998,22,Monday,phone_snatching,HIGH,no,yes,community_report
INC-0252,2026-03-31 00:42:00,Keamari,24.846356,66.990007,0,Tuesday,robbery,HIGH,yes,no,community_report
INC-0962,2026-03-31 11:27:00,North Nazimabad,24.951586,67.05526,11,Tuesday,signal_robbery,HIGH,yes,yes,community_report
INC-0227,2026-03-31 23:24:00,Keamari,24.847141,66.988362,23,Tuesday,vehicle_theft,HIGH,no,no,community_report
INC-1510,2026-04-01 00:56:00,Clifton,24.819062,67.037257,0,Wednesday,phone_snatching,LOW,no,no,community_report
INC-0501,2026-04-01 16:40:00,Korangi,24.826559,67.139646,16,Wednesday,phone_snatching,MEDIUM,no,no,community_report
INC-0697,2026-04-01 21:24:00,Malir,24.894193,67.229607,21,Wednesday,mugging,MEDIUM,no,yes,community_report
INC-0984,2026-04-01 21:37:00,North Nazimabad,24.950811,67.054024,21,Wednesday,signal_robbery,MEDIUM,yes,no,community_report
INC-1446,2026-04-01 23:20:00,PECHS,24.874997,67.078111,23,Wednesday,phone_snatching,MEDIUM,no,no,community_report
INC-0044,2026-04-01 23:38:00,Lyari,24.87456,67.013678,23,Wednesday,phone_snatching,LOW,no,no,community_report
INC-0257,2026-04-01 23:55:00,Keamari,24.847419,66.9929,23,Wednesday,robbery,HIGH,yes,no,community_report
INC-1458,2026-04-02 08:41:00,PECHS,24.875778,67.082852,8,Thursday,vehicle_theft,LOW,no,no,community_report
INC-0674,2026-04-02 19:40:00,Malir,24.893279,67.230715,19,Thursday,mugging,MEDIUM,no,no,community_report
INC-0900,2026-04-02 20:13:00,Hassan Square,24.89666,67.074108,20,Thursday,phone_snatching,MEDIUM,no,no,community_report
INC-0180,2026-04-02 22:33:00,Orangi Town,24.963085,67.017207,22,Thursday,mugging,HIGH,no,yes,community_report
INC-1582,2026-04-02 23:45:00,Zamzama,24.826598,67.077699,23,Thursday,phone_snatching,MEDIUM,no,yes,community_report
INC-1882,2026-04-03 20:36:00,Model Colony,24.884383,67.149417,20,Friday,mugging,LOW,no,no,community_report
INC-0659,2026-04-03 20:48:00,Malir,24.893706,67.230019,20,Friday,mugging,MEDIUM,no,no,community_report
INC-1002,2026-04-03 22:23:00,Gulshan-e-Iqbal,24.932158,67.135901,22,Friday,phone_snatching,LOW,no,no,community_report
INC-1468,2026-04-04 10:36:00,PECHS,24.873628,67.07872,10,Saturday,phone_snatching,MEDIUM,no,no,community_report
INC-0810,2026-04-04 19:10:00,Teen Talwar,24.829638,67.035128,19,Saturday,phone_snatching,HIGH,no,no,community_report
INC-0585,2026-04-04 20:40:00,SITE Industrial Area,24.928183,67.001078,20,Saturday,robbery,MEDIUM,yes,yes,community_report
INC-0440,2026-04-04 22:59:00,Landhi,24.851399,67.362587,22,Saturday,vehicle_theft,HIGH,no,no,community_report
INC-0285,2026-04-04 23:13:00,Baloch Colony,24.865013,67.073523,23,Saturday,phone_snatching,HIGH,no,no,community_report
INC-0145,2026-04-05 19:40:00,Orangi Town,24.964475,67.01776,19,Sunday,phone_snatching,HIGH,no,no,community_report
INC-1615,2026-04-05 22:31:00,Zamzama,24.827664,67.072751,22,Sunday,phone_snatching,LOW,no,yes,community_report
INC-0087,2026-04-06 00:23:00,Lyari,24.874116,67.009066,0,Monday,robbery,HIGH,no,no,community_report
INC-0078,2026-04-06 20:57:00,Lyari,24.872257,67.011784,20,Monday,robbery,HIGH,yes,no,community_report
